objID,specobjID,z,zErr,petroMag_u,petroMagErr_u,extinction_u,petroMag_g,petroMagErr_g,extinction_g,petroMag_r,petroMagErr_r,extinction_r,petroMag_i,petroMagErr_i,extinction_i,petroMag_z,petroMagErr_z,extinction_z
587731186208014445,110560642120810496,0.044842,0,17.780634,0.059195,0.107618,16.404121,0.006591592,0.079184,15.834992,0.005847288,0.057431,15.538522,0.007859416,0.043548,15.37361,0.028288,0.030876
587731186208080021,110560640782827520,0.080536,0,19.354664,0.102691,0.10371,18.43154,0.017138,0.076309,18.015934,0.017741,0.055346,17.698282,0.023198,0.041967,17.804405,0.106464,0.029755
587731186208145575,110560640753467392,0.071161,0,19.299545,0.149655,0.092863,17.37907,0.014506,0.068327,16.531685,0.012814,0.049557,16.104399,0.011604,0.037577,15.864192,0.02848,0.026643
587731186208145589,110560640568918016,0.072344,0,19.589664,0.235193,0.092974,18.090097,0.025653,0.068409,17.296064,0.030123,0.049616,16.791134,0.018564,0.037622,16.3447,0.056524,0.026675
587731186208145598,110560640535363584,0.07179,0,19.756235,0.147713,0.093093,18.065836,0.019128,0.068497,17.111738,0.015744,0.04968,16.667252,0.015481,0.037671,16.353111,0.028313,0.026709
587731186208211034,110842120708816896,0.080727,0,18.570721,0.073775,0.095091,17.018135,0.007150628,0.069967,16.172588,0.005437329,0.050746,15.748567,0.005973605,0.038479,15.445837,0.018549,0.027282
587731186208211084,110560640594083840,0.111646,0,18.712034,0.095778,0.097405,17.187649,0.012747,0.071669,16.285009,0.009914992,0.051981,15.844556,0.010862,0.039415,15.571557,0.023407,0.027946
587731186208276649,110560640434700288,0.107276,0,19.222984,0.150403,0.121532,17.839663,0.021909,0.089422,17.189342,0.031465,0.064856,16.789181,0.039398,0.049178,16.70509,0.064089,0.034868
587731186208342149,110842120650096640,0.215757,0,19.872154,0.368129,0.126032,18.473366,0.039363,0.092733,17.190973,0.02003,0.067258,16.703817,0.022013,0.051,16.319899,0.061425,0.036159
587731186208342179,110560640417923072,0.080848,0,19.972717,0.126137,0.124611,18.194355,0.01045,0.091688,17.241179,0.007192345,0.066499,16.798168,0.007720151,0.050425,16.455116,0.022165,0.035752
587731186208342191,110842120666873856,0.112066,0,19.064484,0.119375,0.138978,17.69157,0.013347,0.102259,17.026712,0.012028,0.074167,16.638041,0.01404,0.056238,16.432924,0.045759,0.039874
587731186208342216,110560640422117376,0.019503,0,17.424852,0.043978,0.133932,16.171967,0.00555007,0.098546,15.60403,0.005071184,0.071473,15.3051,0.00727147,0.054196,15.198773,0.025865,0.038426
587731186208407685,110560640241762304,0.194537,0,20.749636,0.34115,0.099561,18.890396,0.024628,0.073256,17.575985,0.018093,0.053132,17.118567,0.016764,0.040288,16.782997,0.039636,0.028565
587731186208473201,110842120541044736,0.013556,0,17.975492,0.124662,0.103805,16.504749,0.015308,0.076379,16.003157,0.011405,0.055396,15.849545,0.019433,0.042005,16.356607,0.125145,0.029782
587731186208473241,110842120553627648,0.109496,0,20.297266,0.227392,0.09327,18.545317,0.020234,0.068627,17.553425,0.013651,0.049774,17.091501,0.014758,0.037742,16.807396,0.041049,0.02676
587731186208473245,110842120545239040,0.148169,0,19.503391,0.10592,0.08555,18.319662,0.014337,0.062947,17.622232,0.012406,0.045654,17.185957,0.013315,0.034618,16.911715,0.042518,0.024545
587731186208538743,110842120528461824,0.018084,0,18.282917,0.067061,0.086696,17.046707,0.008525696,0.06379,16.603226,0.009365269,0.046266,16.412167,0.012646,0.035082,16.308954,0.047102,0.024874
587731186208538756,110842120373272576,0.148221,0,20.241159,0.159159,0.080652,18.435436,0.013663,0.059343,17.397528,0.009737338,0.043041,16.961233,0.010339,0.032636,16.644817,0.026076,0.02314
587731186208538774,110842120356495360,0.111087,0,19.589973,0.076698,0.080136,17.991179,0.008831494,0.058963,17.138247,0.007339992,0.042765,16.792309,0.008124448,0.032427,16.469749,0.019425,0.022991
587731186208604357,110842120377466880,0.111565,0,19.53129,0.105267,0.084345,18.23057,0.012634,0.06206,17.559437,0.011074,0.045011,17.166271,0.012352,0.03413,16.935019,0.040661,0.024199
587731186208669783,110842120146780160,0.066628,0,18.094412,0.038778,0.090119,17.061684,0.006211366,0.066309,16.72677,0.007189483,0.048093,16.440153,0.00880141,0.036467,16.366564,0.033363,0.025856
587731186208669816,110842120197111808,0.080494,0,20.274771,0.306045,0.092347,18.416443,0.035386,0.067948,17.943073,0.03382,0.049282,17.492599,0.027971,0.037369,17.2829,0.070542,0.026495
587731186208669839,110842120213889024,0.080937,0,18.963644,0.065539,0.08862,17.586435,0.007681269,0.065206,16.913788,0.006716869,0.047293,16.525927,0.007467317,0.035861,16.291475,0.024238,0.025426
587731186208735364,110842120075476992,0.080885,0,18.916433,0.059011,0.086506,18.024378,0.010338,0.06365,17.657438,0.011676,0.046164,17.355198,0.014175,0.035005,17.262611,0.052732,0.024819
587731186208800909,110842120138391552,0.081509,0,19.300053,0.099269,0.068949,17.580183,0.018235,0.050732,16.693684,0.01707,0.036795,16.295115,0.015875,0.027901,15.939682,0.026807,0.019782
587731186208800933,110842120025145344,0.081399,0,18.168932,0.073612,0.075389,16.45315,0.012852,0.055471,15.687326,0.011662,0.040232,15.272876,0.014909,0.030507,14.992443,0.017055,0.02163
587731186208931922,110842120054505472,0.109371,0,19.370928,0.092867,0.082353,18.000601,0.010731,0.060595,17.353617,0.009511456,0.043948,16.980946,0.010891,0.033325,16.78483,0.037054,0.023628
587731186208931972,110842119882539008,0.109342,0,20.290501,0.253213,0.09065,18.334574,0.01858,0.066699,17.400763,0.014781,0.048376,17.007929,0.015063,0.036682,16.779453,0.043118,0.026008
587731186208997477,110842119861567488,0.114262,0,18.605488,0.091308,0.091548,17.502823,0.015553,0.06736,16.912643,0.021734,0.048855,16.581825,0.017689,0.037046,16.446739,0.054669,0.026266
587731186208997482,111124106744692736,0.112584,0,19.627159,0.105277,0.092174,18.022345,0.013641,0.067821,17.148167,0.01134,0.049189,16.713589,0.01122,0.037299,16.411135,0.024873,0.026445
587731186208997505,110842119811235840,0.218554,0,20.153246,0.49339,0.104825,18.422165,0.040367,0.077129,16.986876,0.025878,0.055941,16.408728,0.025028,0.042418,16.132051,0.055649,0.030075
587731186208997539,110842119823818752,0.11496,0,18.974676,0.112098,0.097047,17.08218,0.011238,0.071406,16.053843,0.008087592,0.05179,15.584304,0.008437932,0.039271,15.23219,0.016335,0.027843
587731186208997544,111124106723721216,0.11585,0,18.765944,0.059088,0.099328,17.799488,0.011397,0.073085,17.389208,0.012069,0.053007,17.049355,0.013519,0.040194,16.94278,0.04765,0.028498
587731186208997581,111124106765664256,0.113558,0,19.629553,0.099831,0.110914,18.043653,0.018359,0.081609,17.211641,0.020368,0.05919,16.82597,0.020592,0.044882,16.52832,0.032912,0.031822
587731186208997596,111124106786635776,0.113047,0,19.979937,0.167788,0.110603,18.355448,0.018559,0.081381,17.37112,0.01359,0.059024,16.92462,0.015365,0.044756,16.565805,0.03256,0.031733
587731186209128682,110842119710572544,0.299815,0,21.278784,0.573542,0.121895,19.591648,0.050445,0.089689,18.034855,0.023821,0.06505,17.446453,0.02342,0.049325,17.076767,0.057786,0.034972
587731186209194055,111124106799218688,0.131275,0,30.388243,0.152294,0.128189,19.468304,0.100021,0.09432,16.976124,0.012129,0.068409,17.149874,0.031329,0.051873,16.679811,0.085524,0.036778
587731186209194115,110842119542800384,0.158441,0,19.49131,0.137307,0.146387,18.347038,0.018844,0.10771,17.673378,0.013048,0.07812,17.2978,0.019031,0.059236,17.006102,0.061065,0.041999
587731186209194124,110842119521828864,0.11706,0,19.196455,0.118733,0.14644,17.696461,0.028924,0.107749,16.754187,0.0288,0.078149,16.282661,0.029875,0.059258,16.07789,0.032486,0.042015
587731186209194138,110842119530217472,0.131433,0,20.016319,0.229613,0.150082,18.13096,0.020586,0.110429,17.114033,0.013025,0.080092,16.624014,0.013899,0.060732,16.287525,0.033989,0.04306
587731186209259692,110842119551188992,0.136459,0,19.486443,0.147795,0.142619,18.441347,0.022056,0.104937,17.638174,0.017261,0.076109,17.329393,0.021289,0.057711,16.948101,0.06316,0.040918
587731186209325179,111124107109597184,0.135059,0,19.548038,0.220654,0.174977,18.226295,0.054882,0.128746,17.236782,0.036913,0.093378,16.707211,0.040251,0.070805,16.322887,0.039454,0.050202
587731186209390719,111124106606280704,0.044511,0,17.258318,0.052369,0.167589,16.033991,0.007274159,0.12331,15.691447,0.00544198,0.089435,15.400964,0.010044,0.067816,15.397562,0.040843,0.048082
587731186209521707,111124106463674368,0.044385,0,17.833632,0.075792,0.145795,16.207611,0.049128,0.107275,15.378067,0.040376,0.077805,14.954887,0.034689,0.058997,14.439306,0.027055,0.041829
587731186209521782,111124107277369344,0.134009,0,20.029917,0.262512,0.136499,18.152689,0.021858,0.100435,17.104048,0.016933,0.072844,16.655207,0.017575,0.055235,16.378061,0.038344,0.039162
587731186209521813,111124106446897152,0.044546,0,18.325687,0.083743,0.15816,17.190575,0.011377,0.116373,16.606682,0.010971,0.084403,16.279306,0.013029,0.064001,16.076283,0.044114,0.045377
587731186209521845,111124106459480064,0.054707,0,19.002779,0.050793,0.138618,17.885832,0.007730231,0.101994,17.448055,0.008098941,0.073974,17.118448,0.009506067,0.056093,17.008146,0.033724,0.03977
587731186209521863,111124106438508544,0.141718,0,20.586716,0.310193,0.148166,18.851633,0.025261,0.109019,17.707579,0.016007,0.07907,17.214226,0.01631,0.059956,16.915354,0.045488,0.04251
587731186209587261,111124106258153472,0.112993,0,20.136007,0.141921,0.128835,18.421661,0.017703,0.094796,17.476133,0.014875,0.068754,17.063143,0.015967,0.052134,16.698519,0.026893,0.036964
587731186209587279,111124106283319296,0.112403,0,19.867304,0.264108,0.131401,17.705931,0.015609,0.096683,16.770239,0.012066,0.070123,16.353455,0.01341,0.053172,16.009287,0.032619,0.0377
587731186209652847,111124106157490176,0.172484,0,20.348063,0.320355,0.156511,18.619356,0.025975,0.115159,17.394817,0.014394,0.083523,16.931578,0.015587,0.063333,16.489716,0.041539,0.044904
587731186209652857,111124106300096512,0.162611,0,20.124502,0.235768,0.140236,18.637587,0.022448,0.103185,17.594582,0.014186,0.074838,17.147724,0.016215,0.056747,16.850077,0.051229,0.040235
587731186209652861,111124107457724416,0.087526,0,19.108252,0.089681,0.125536,17.892494,0.011742,0.092368,17.281689,0.011764,0.066993,16.912661,0.012948,0.050799,16.640785,0.042861,0.036017
587731186209652872,111124106287513600,0.07378,0,19.074915,0.102513,0.144619,17.931286,0.014117,0.106409,17.443769,0.014849,0.077177,17.118145,0.017753,0.058521,16.945255,0.061209,0.041492
587731186209652882,111124106186850304,0.155978,0,19.126093,0.082303,0.151166,17.889027,0.010814,0.111226,17.137533,0.008904952,0.080671,16.730938,0.009881264,0.06117,16.490635,0.03119,0.04337
587731186209652901,111124106207821824,0.141354,0,19.867846,0.237585,0.157493,17.879755,0.017971,0.115882,16.762203,0.013811,0.084047,16.312037,0.011757,0.063731,15.961291,0.028084,0.045186
587731186209652927,111124106178461696,0.116087,0,18.814308,0.090954,0.145696,17.818077,0.014884,0.107201,17.338058,0.015118,0.077751,17.051298,0.018911,0.058957,16.879503,0.063907,0.041801
587731186209718282,111124106199433216,0.16197,0,20.121494,0.206979,0.167326,19.395964,0.144403,0.123117,17.476376,0.022785,0.089295,16.951546,0.023516,0.067709,16.406433,0.03089,0.048007
587731186209718288,111124106203627520,0.115729,0,17.774078,0.027867,0.152917,16.885487,0.005981638,0.112515,16.467382,0.006479423,0.081605,16.126638,0.007194041,0.061879,16.054056,0.023441,0.043873
587731186209718430,111124106136518656,0.138224,0,19.267305,0.097354,0.174238,18.401606,0.031157,0.128203,17.657717,0.025909,0.092983,17.192253,0.027453,0.070506,16.967937,0.051481,0.04999
587731186209718463,111124106052632576,0.094178,0,19.020361,0.094464,0.170671,17.375071,0.008632729,0.125578,16.471882,0.00594561,0.09108,16.06605,0.006736055,0.069063,15.715018,0.019179,0.048967
587731186209718481,111124106069409792,0.166153,0,19.725685,0.17796,0.1599,18.279495,0.01836,0.117653,17.59024,0.012151,0.085332,17.166977,0.017506,0.064704,17.033846,0.064393,0.045876
587731186209849471,111405023589564416,0.054219,0,19.297394,0.081134,0.130521,18.170212,0.011903,0.096036,17.696703,0.012383,0.069653,17.464962,0.015598,0.052816,17.188107,0.049421,0.037447
587731186209915005,111124105930997760,0.055198,0,18.982658,0.105134,0.138163,17.906483,0.015295,0.101659,17.446295,0.016341,0.073731,17.091866,0.018889,0.055908,16.956844,0.068738,0.03964
587731186209980425,111124105771614208,0.192916,0,20.955517,0.734218,0.132077,18.697598,0.038312,0.097181,17.27338,0.017887,0.070484,16.768259,0.017699,0.053446,16.813173,0.072094,0.037894
587731186209980478,111124107730354176,0.062757,0,18.688868,0.046922,0.114552,17.676308,0.008047448,0.084286,17.20188,0.008188877,0.061132,16.838799,0.00986536,0.046354,16.625252,0.028894,0.032866
587731186209980509,111124105780002816,0.146713,0,20.537514,0.241169,0.119067,18.781254,0.019228,0.087609,17.645206,0.0112,0.063541,17.16785,0.011546,0.048181,16.833363,0.03449,0.034161
587731186209980558,111124105788391424,0.137007,0,18.736403,0.098966,0.132853,17.500423,0.014745,0.097752,16.828497,0.013153,0.070898,16.440399,0.013009,0.05376,16.317255,0.044986,0.038116
587731186209980577,111124107738742784,0.131595,0,18.969042,0.107836,0.115866,17.944599,0.016452,0.085253,17.30769,0.014382,0.061833,16.920889,0.016609,0.046886,16.576992,0.050324,0.033243
587731186209980616,111124107759714304,0.044034,0,19.702177,0.110499,0.114568,17.991274,0.010196,0.084298,17.172279,0.007670934,0.06114,16.774979,0.008722405,0.046361,16.456924,0.024098,0.03287
587731186209980618,111124105792585728,0.146121,0,19.6555,0.206395,0.115716,18.077499,0.021266,0.085142,16.968723,0.014182,0.061752,16.50292,0.013721,0.046825,16.163523,0.036353,0.033199
587731186210045993,111124105582870528,0.043601,0,17.543924,0.051813,0.118978,16.222275,0.334917,0.087543,15.584331,0.016427,0.063493,15.226464,0.006945335,0.048145,15.081222,0.023105,0.034136
587731186210046000,111124105620619264,0.076033,0,18.644621,0.208598,0.113072,17.478666,0.511671,0.083198,16.778759,0.949436,0.060342,16.384407,0.136893,0.045755,16.189009,0.10559,0.032441
587731186210046007,111124105796780032,0.043395,0,18.658932,0.118206,0.113733,16.921951,0.013413,0.083684,16.164797,0.009556719,0.060694,15.803354,0.012937,0.046023,15.617975,0.034561,0.032631
587731186210046015,111124107751325696,0.079631,0,18.219313,0.064904,0.113503,17.065748,0.009143204,0.083515,16.559204,0.009373355,0.060572,16.256001,0.010962,0.04593,16.055544,0.037,0.032565
587731186210046069,111124105608036352,0.180818,0,20.219803,0.29694,0.114973,18.48514,0.025625,0.084596,17.333458,0.016355,0.061356,16.816118,0.017214,0.046524,16.486019,0.042498,0.032986
587731186210046109,111124105599647744,0.043323,0,17.534962,0.072562,0.116005,15.673657,0.04615,0.085356,14.802564,0.045556,0.061907,14.388175,0.046004,0.046942,14.105368,0.031447,0.033283
587731186210111593,111124105595453440,0.045193,0,19.436741,0.129903,0.116977,17.803526,0.014357,0.08607,17.008644,0.011352,0.062425,16.56691,0.012513,0.047335,16.210651,0.029497,0.033561
587731186210111656,111405023769919488,0.08891,0,19.468603,0.111182,0.131049,18.202127,0.013867,0.096425,17.562393,0.01259,0.069935,17.203606,0.014112,0.05303,17.09643,0.053034,0.037599
587731186210177124,111405023748947968,0.109173,0,19.536613,0.183299,0.126809,17.952488,0.020244,0.093305,17.166924,0.014551,0.067673,16.701632,0.01547,0.051314,16.305483,0.040211,0.036382
587731186210177126,111405023765725184,0.04431,0,19.890127,0.113647,0.131346,18.226229,0.012723,0.096644,17.47942,0.010892,0.070094,17.150911,0.011836,0.05315,16.897932,0.031549,0.037684
587731186210177147,111405023723782144,0.0439,0,19.218964,0.091635,0.129615,17.452034,0.016559,0.09537,16.618299,0.013904,0.06917,16.219341,0.014378,0.05245,15.889316,0.02178,0.037187
587731186210177148,111405023862194176,0.045061,0,18.337254,0.085409,0.129996,17.068335,0.012181,0.09565,16.376328,0.00924794,0.069373,15.991133,0.010796,0.052604,15.676147,0.03184,0.037297
587731186210242700,111405023912525824,0.079329,0,19.325203,0.196794,0.13246,17.971365,0.022135,0.097463,17.479837,0.023749,0.070688,17.228794,0.034938,0.053601,17.112829,0.110572,0.038004
587731186210242712,111405024092880896,0.082807,0,19.728811,0.172465,0.130661,18.200487,0.016651,0.096139,17.581131,0.015125,0.069728,17.206017,0.01719,0.052873,17.007586,0.059447,0.037487
587731186210242719,111405024046743552,0.08247,0,19.517048,0.081841,0.15763,18.37657,0.011715,0.115983,17.920101,0.012035,0.08412,17.573071,0.013769,0.063786,17.408249,0.049266,0.045225
587731186210242737,111405024076103680,0.044781,0,19.55673,0.10328,0.15348,17.96804,0.011684,0.112929,17.173361,0.008981829,0.081905,16.801825,0.009870409,0.062106,16.535532,0.027727,0.044034
587731186210308239,111405024159989760,0.067612,0,20.160189,0.203947,0.15156,18.491228,0.017551,0.111516,17.66782,0.01308,0.080881,17.219444,0.013978,0.06133,16.907001,0.04376,0.043483
587731186210373768,111405024168378368,0.119643,0,20.42264,0.255305,0.132239,18.643806,0.019795,0.0973,17.560148,0.013978,0.07057,17.10092,0.015564,0.053511,16.698454,0.037871,0.03794
587731186210373790,111405024218710016,0.141877,0,20.579632,0.334229,0.13034,18.495974,0.032751,0.095903,17.566978,0.037013,0.069557,17.086241,0.051284,0.052743,16.870226,0.095216,0.037395
587731186210439271,111405024252264448,0.097351,0,20.41156,0.246687,0.123028,18.506187,0.019525,0.090523,17.627253,0.015789,0.065655,17.166647,0.018078,0.049784,16.886122,0.042207,0.035297
587731186455019669,278041387251793920,0.05077,0,18.674112,0.090685,0.292587,16.576578,0.046373,0.215282,15.678543,0.041528,0.156141,15.223491,0.043351,0.118397,14.909616,0.03099,0.083945
587731186455019742,278041387184685056,0.050296,0,18.293911,0.073359,0.315118,16.506603,0.013687,0.231861,15.653063,0.012625,0.168165,15.249489,0.013091,0.127514,14.934919,0.017703,0.090409
587731186455020180,278041387201462272,0.12948,0,20.710146,0.234346,0.316037,18.590305,0.013737,0.232537,17.562838,0.009704636,0.168655,17.132122,0.009570168,0.127886,16.766821,0.026023,0.090673
587731186457837993,104650890987700224,0.127075,0,19.607414,0.174861,0.446046,18.186131,0.018046,0.328197,17.365017,0.014158,0.238036,16.978106,0.016386,0.180495,16.548252,0.042413,0.127973
